,10 HK,101 HK,1038 HK,11 HK,12 HK,14 HK,142 HK,16 HK,17 HK,179 HK,19 HK,2 HK,20 HK,23 HK,267 HK,291 HK,293 HK,3 HK,315 HK,363 HK,4 HK,494 HK,5 HK,511 HK,6 HK,8 HK,83 HK,941 HK,97 HK,992 HK,66 HK,762 HK,883 HK,282 HK,2388 HK,330 HK,1199 HK,551 HK,144 HK,2038 HK,388 HK,939 HK,386 HK,3988 HK,1398 HK,2628 HK,2318 HK,3328 HK,1088 HK,688 HK,857 HK,2600 HK,700 HK,836 HK,1109 HK,1880 HK,1898 HK,1044 HK,1299 HK,151 HK,322 HK,1928 HK,135 HK,27 HK,2319 HK,823 HK,1 HK,1113 HK
511 HK,91.43576096365999,48.457801726913445,67.30187481271366,85.88151342114156,48.82093881332081,67.14582704286855,18.828986599596476,148.24660023335193,21.869784059485802,-18.124290289443984,162.45752086597713,71.54677130912646,65.93912943812091,55.316085099097975,10.731087417033285,51.39725384133317,17.102538789394828,22.523468377484072,21.06802313224254,28.36779136819465,102.6721105286309,18.63636084297713,48.38040097234028,88.51290802957742,70.45330430262537,-4.5764134043337705,28.86358622079239,147.5120559634792,0.3532141077017189,12.450811806251187,40.32345650357637,17.26760898929834,31.3491837393279,-0.3966415057838197,38.75527663316546,37.684278608279534,20.763179555914448,29.767490379585762,58.497315498549206,11.028276509517005,282.54822092453486,2.049819821901306,13.182145834563741,1.20773210925438,1.3937733679844029,7.8633928743819395,19.47085587405812,0.6066073111296738,21.97196360374719,38.58629512104943,22.95742907164127,8.497055065975152,31.155777179135917,17.26331846931777,34.92250317343386,22.129076864355046,2.7652438323337294,158.6501029688905,-23.41120717588485,20.244291136068362,44.383328448676615,49.52251042686293,29.94425313549629,87.83288259438245,17.516639649744924,29.14258775971738,77.09805781280437,40.68580451791572
6 HK,168.2055329952265,78.18000713048298,243.6027921469757,206.82236658844357,103.16703793162445,140.95100200940198,37.5505160701201,247.92609010968414,13.950957827388567,-57.10695836500382,300.1234716380934,171.62820244192363,166.6243648908638,62.98229346169326,-51.15356296827063,66.10664416132221,14.27125740499464,58.398040013633924,54.02362408556961,50.533006729665594,218.41370188138583,21.739855267495237,-175.3244223112415,70.45330430262537,233.39724624868157,-15.222278916254494,39.932890282486824,333.66208369838097,-4.619528438382448,33.0484373075692,116.80243193160851,25.952411413170363,58.41987976613773,-11.038248649697321,71.93889112839574,-134.87230393650853,2.2908749221033533,54.821526588796075,84.77146949473394,-52.633511855267315,840.6474380542973,6.421310296035095,24.933478172433055,1.0991453760351535,0.9688263992393628,51.196495794914476,110.9126354620485,-0.8838375665395651,-1.2824729957558343,120.51141381983761,29.714245021599247,-9.501862939647445,592.116977395207,60.656839000703094,102.55983802472623,6.27919743466315,-38.93283563838094,465.31058384863184,59.84618677013143,22.96795668317378,100.0553411627242,92.88380158617326,59.96092806505785,225.33965768278821,51.32945597884555,150.6374507621046,236.3063478228318,-1.2522164134104337
8 HK,-22.871557252686962,-12.873506076366564,-16.076876610432326,-15.854085676826559,-6.115014007868351,-11.38711050764916,-3.204754871998357,-25.632211576108315,-3.0034832045489135,18.80194160557211,-29.93240980524497,-18.859629507445465,-12.795287109099277,-8.79784826291979,3.073961529345263,-10.82064022095223,-2.4365386588908438,-4.955836255838041,-2.095575595624959,-10.012012360267907,-17.6239765799173,-5.289855547169347,6.129372509599307,-4.5764134043337705,-15.222278916254494,6.518092252589739,-6.281671024591949,-31.027949539085526,0.17451910357333322,-0.4920847174290961,-9.689166829298589,-1.3518841122653436,-7.3291740752553824,0.34823986493661147,-1.3233696114018318,-16.42641606161904,-4.161674555026709,-9.975816795381691,-13.745143064378851,1.994595574539521,-78.01356757993928,-0.2967979883129589,-3.043394820134219,0.08491118595199866,-0.12095736187679619,-4.361086510818025,-2.753687585242997,-0.34599063298847993,-4.866515917679882,-10.12742307469301,-5.325261020994718,-1.4154098819107008,8.306766338876768,-1.5791257793310614,-9.096782533168174,-0.9606178885602723,-0.9052834128384436,-38.60698776331784,6.424621328535909,0.653436177764418,-11.315170877024913,7.780623303355291,-6.352571130483115,-9.527115969287383,-0.29246284352594765,3.292155734128558,-8.977649571988735,-0.6370850515497029
83 HK,59.90919619881984,36.91621712826253,43.094192333630296,72.78558320043423,37.23906269782713,34.753697703485756,9.342688194590608,113.17165892769637,18.05764490478819,-32.245673241558144,98.07029357440587,47.9771053109175,37.936623165570886,37.64912822444888,13.854138976247386,34.547057382140466,10.793466585780669,13.489230447251904,6.110251120844146,28.776406479604194,51.67768908774487,14.60239621908046,15.873489360403404,28.86358622079239,39.932890282486824,-6.281671024591949,23.599664387145783,132.53203661246468,-0.0089788307111361,5.956564777604323,32.03448740983599,11.202415564991274,19.561847787537147,-0.7298752359607157,17.84752167306578,65.6370983437532,13.693151901889665,20.554896204819393,47.67163532576356,9.419306297539979,271.3646959339739,1.6272296369311383,9.1675863972374,0.8269889494211071,0.9027272711045268,29.063388120084046,26.191655549353698,3.7640868641130445,18.872470707195912,29.869038116827184,15.80682201704317,11.426387702161021,14.692488073081897,16.280600064668374,27.560742210534283,3.1218189153647384,10.230112674573286,94.25541308101374,-0.756196532188619,0.9954343147028791,25.8050583761084,-5.191836614443293,14.334822983420596,30.627312741215416,9.477400927536674,-2.8646302583385803,62.737415457486634,6.161254946570222
941 HK,388.53385110985676,227.11036283378377,354.4179370357713,502.1380288447174,240.41165111607347,229.01272706091447,65.24941959914383,699.2800841507935,94.42004093807489,-202.11355925877126,601.1344563268104,329.78174268343827,277.0750231898594,205.27667115371298,38.61735687112085,201.46965817829957,50.53077836442325,96.35127988222487,58.530737352253105,179.30895805614742,353.4586391205457,81.46677690272034,-113.76685223317288,147.5120559634792,333.66208369838097,-31.027949539085526,132.53203661246468,954.9039176646494,-5.766012416512155,52.76601896746184,228.96776598039136,82.71331790382418,128.58482795324593,-14.809655423964873,125.1800910157453,216.01222536338778,47.15256320340108,105.09058319753562,278.63902639677275,-4.743286798837104,1946.1136809369748,15.300726000131245,58.97321094235536,3.139001302100057,4.22234302384577,236.9249944832807,261.30048697747424,24.647618163065758,120.4889645577526,228.27557022057954,90.98147461975444,56.928978814597,517.0377866425083,153.25713148691833,205.98978020673368,-1.58748203658544,37.69228938791072,734.0647334800638,59.96102197674702,0.7407219488441434,182.0371200084754,25.930350958497836,96.47596730143589,259.83084771767875,94.00379562172006,66.97013618751406,464.3445934070259,49.12942008376989
97 HK,-3.644692537992215,-1.569409679062684,-4.24285720693918,-2.2095396152637,-0.9575394223030561,-2.09433779688878,-0.7148013117553109,-3.421184303915506,0.41818136417546636,1.2977571613411936,-3.4664398395091442,-2.9192116682352736,-2.998356596050077,0.4880554373367548,2.629372240440702,-0.8912598818670204,0.48242881063018805,-0.9956627319871258,-1.1435217319117232,-1.3487596583368753,-4.010061723109833,-0.5259489749619507,10.475958639697803,0.3532141077017189,-4.619528438382448,0.17451910357333322,-0.0089788307111361,-5.766012416512155,0.30817861788718526,-0.6426276583338917,-2.2546923572614173,-0.6583292453977795,-1.325122385882378,0.5153402365162394,-1.0859503047671126,8.535683003604381,1.4341359195842212,0.11072228683888703,-0.04754997892774628,3.338544785229286,-14.90872466907645,-0.3291236279501448,-0.30987248014482344,0.06410799519958577,-0.039981755849001564,-2.5576161339492614,-4.056267754851399,-0.07670147825076312,-1.6196149003847575,-2.4840356810983133,-0.12758616009802268,0.7377480485628961,-15.216992989072136,-2.0824648179687673,-2.1825361594251507,0.016090958137250148,0.9463659905162182,-10.747805239797728,0.11908425224269253,-0.01777952661681298,-2.5864313888477892,-0.30110195408004503,-1.4376379840183502,-3.7631336497775485,-1.379825319372374,-3.3122034255784905,-3.2259967430673298,0.2642203447179096
992 HK,23.30327777362219,10.931070517612223,34.13384353301239,34.56530186030125,18.206437846509875,20.4022525774765,5.583709165841182,41.59003753987709,2.755795894429917,-1.229277604147565,44.751342151365236,21.50650900238127,24.93393659511774,10.700502282438014,-4.625341220396703,9.459404153607233,2.870134518448906,8.521446149893016,7.69832259681115,8.494009978898779,33.35751203172839,2.9224366529856933,-20.886538154417885,12.450811806251187,33.0484373075692,-0.4920847174290961,5.956564777604323,52.76601896746184,-0.6426276583338917,6.670626057411271,17.079508807401275,4.657916659286023,8.100411786801624,-1.6265090431416678,12.967902702498849,-22.008402320427347,0.02598460804556173,6.81162111607204,12.81956566645619,-6.262425160060878,133.12285345969596,1.5592177837961267,3.755788096911584,0.6488402022140395,0.6536935480459005,11.94949448830062,22.79506550853437,0.6764127965660274,2.5265898531152455,17.866760023050027,4.178903705411098,-0.5581942712156059,110.09594125889042,12.172550442787891,15.322585081809413,1.118459712313093,-4.2977533426383525,68.8967216331274,16.089529072239877,5.167154287738788,14.20846440050229,24.03375773404695,8.471303182718493,39.26502775034842,11.474140881257938,26.76719657279021,39.27965164689404,9.482041669039928
66 HK,109.10736507510653,58.99698125548713,124.65534482198971,136.21436784867117,69.76818188001843,78.84592545563274,20.488159342677058,186.46719957220483,18.79018695027495,-45.09461518732119,186.97293338623177,99.19324413020158,91.75062449383282,49.36754355564074,-10.678675326777004,51.58312764460938,12.953763577269513,31.953158874832965,23.997852867139713,45.648739719731985,121.08130260430197,20.659993840444205,-72.07713377476163,40.32345650357637,116.80243193160851,-9.689166829298589,32.03448740983599,228.96776598039136,-2.2546923572614173,17.079508807401275,72.46359248631808,18.439477403735506,37.31524405400798,-5.467501814888623,42.27731916395495,-11.65907751673824,7.818345540308672,34.381122941162,66.74734249854664,-17.43809795096546,550.7813811537995,4.405700055614343,15.696702210658087,1.4336931430847248,1.7703111204573339,51.23534258969822,73.45632904308479,3.454252880643805,15.34659970256261,70.33193739322174,21.866288828832293,4.96911523509596,260.99307353938894,36.61000481110175,62.11655093072578,3.063340468601542,-6.374967279393419,254.32496448742842,26.09416007457107,5.916151475241422,58.06740286367914,10.557174193655268,33.59424061582823,100.80343784251245,27.6408714543746,52.9775586380366,144.92869585190485,-1.8529796588115575
762 HK,37.69589196057635,21.66446270558223,25.7713709753348,41.199173796472174,20.065233166763313,20.250924119985157,6.170472484383102,66.97144036495234,8.569954852761652,-14.435778184299592,52.673141118692676,28.7939567846546,22.480408585031743,19.141026269140028,6.579546876525132,21.008178123450904,4.874100941034882,7.5906896983532475,6.379921105260171,16.404563568597997,31.567717713775256,8.650668637105076,-9.036039568476694,17.26760898929834,25.952411413170363,-1.3518841122653436,11.202415564991274,82.71331790382418,-0.6583292453977795,4.657916659286023,18.439477403735506,10.72175619001775,12.785139910707741,-1.468156760097337,12.69942966115926,14.420777608360773,3.583172130568027,6.7612050255425995,24.173771323848,-0.8064619397103159,164.63592941961545,2.0581532073745046,5.259261160450822,0.2709908822146295,0.6783820588740781,21.496769100378298,26.44779206718211,2.853530674511073,20.70438388552811,17.726854544698266,8.338100611176799,6.0588348883786125,31.37944668158893,13.98325863761674,16.093749024751936,3.7297036218059967,6.2468421746067415,61.806572269657764,-7.44695179474931,0.6505631865054922,17.75039403498897,-0.16494899446796726,9.361638242218916,20.28675273664783,9.967919012659,3.7049964097268386,37.8327825153052,9.002896774949875
883 HK,77.71293019547372,42.83317307243901,57.56222180521738,66.12825724001122,33.52354504895003,46.434419626540496,13.10913105684798,114.6923205415997,12.520647860457792,-32.93022661954642,112.29079680713069,58.62848246706076,50.34133053802681,30.881818144881365,-3.769847117012559,38.69251455395199,8.59775434978058,17.328506937209255,13.786154471766748,31.87893958665123,74.20853155522644,17.636335900890284,-33.48540262053038,31.3491837393279,58.41987976613773,-7.3291740752553824,19.561847787537147,128.58482795324593,-1.325122385882378,8.100411786801624,37.31524405400798,12.785139910707741,27.405717801065432,-2.985220120023519,22.146034987968648,5.812887732112097,6.6920456244742015,19.763181916542475,41.66124356046295,-9.893725196982858,295.41105677452737,3.2902514401012155,9.864316760025016,0.5177269434861879,1.5216839694986521,29.07789178825696,38.151938167246,2.615256599614343,27.669487223387303,36.57654649626861,15.717561739015185,5.074646029900777,66.02506988528621,19.77266625168238,33.13070958602928,9.32397191056098,3.8666118456750858,144.9373023131401,-19.60265753193585,4.284998019622015,39.90404043687368,-3.287729843079932,23.605837903306682,51.53789687949622,13.704088515911128,14.322246207527227,62.59209876255153,8.107606895475234
282 HK,-8.965374177939692,-4.047767068926133,-10.869712875115766,-4.7345727197432845,-3.369946699892106,-5.589378392206356,-1.8044067255795486,-9.062636325927253,0.29107048867064955,2.959860809404413,-10.868229362255843,-7.05078915852348,-7.487057679685104,-0.4714766739357856,5.048863659916397,-3.0351398969203944,0.303302779072467,-2.450067577029036,-2.9224222472453705,-3.2838978533563834,-9.817594351431781,-1.37496721349803,21.6769718977903,-0.3966415057838197,-11.038248649697321,0.34823986493661147,-0.7298752359607157,-14.809655423964873,0.5153402365162394,-1.6265090431416678,-5.467501814888623,-1.468156760097337,-2.985220120023519,1.2464215976772384,-3.332407236612916,16.6404443746927,2.2261477980914934,-0.39897262354097135,-1.7001028515440635,5.360631086834145,-41.81331643193485,-0.6901806040863362,-0.9318025355222669,0.0023650550147299603,-0.04775523118073346,-6.464853790241436,-9.943503824889943,-0.2539758152722251,-2.9645543145970867,-6.268973522936471,-0.6961103536694906,1.195108580680621,-37.06162942650587,-5.047642043115249,-5.533046384041597,-0.25929694415429594,2.3127528814452556,-26.460250464162588,-0.625579796224624,-0.6562499241912363,-6.094145868597136,-0.8357296393721474,-3.4163398749082443,-9.879650351924196,-3.7261913101339443,-7.966293256421287,-9.978818724426116,0.8303354017098539
2388 HK,64.46815782287626,33.91290422751776,74.82072203415855,85.91966284932424,47.50376143158531,53.66916181524693,13.542151762415719,120.47262245152422,11.383234131899188,-8.048224743506927,124.43931904579972,55.818878505554586,60.0529785672498,33.428829398862895,-4.273894453070638,32.219363771427375,11.300225917202559,19.797853578265794,18.874377255507216,24.161481384437185,84.21430825437228,11.738787797941264,-28.849570148628107,38.75527663316546,71.93889112839574,-1.3233696114018318,17.84752167306578,125.1800910157453,-1.0859503047671126,12.967902702498849,42.27731916395495,12.69942966115926,22.146034987968648,-3.332407236612916,34.74966312461701,-30.388640218883218,4.827184741943312,18.639331803999017,37.68164367430786,-7.662814748694177,320.8238761172529,3.614099927637105,9.075278051883371,1.7846620971010558,1.8417136691080214,23.731150043201005,46.14603042979712,2.268127746705051,10.22483316107658,40.63550977507816,12.05914871171118,1.681842138704069,177.6033606043122,20.294185103076195,35.93636548681481,8.661417620287812,-5.052549348091474,159.6428443504566,14.219867969544131,10.265185059514852,34.83064890819219,20.792929539277967,21.773103743863892,76.13297072996721,20.05377563825004,46.143596038979965,98.20572065876996,31.879228000068323
330 HK,37.45010631863993,65.27519414897706,-124.30181405363477,117.14240761336208,37.525048666371625,-37.78054558762975,-11.121537004578478,187.92993388097776,75.10456107835631,-113.13778412624964,49.212046914112605,7.999507310890865,-54.59208987009871,109.03703432803384,164.8694371004231,70.95216449270893,37.015176195287424,-17.186409016122465,-61.74566758156075,65.1603132580992,-76.31871243672337,35.28609657446264,430.60739176520747,37.684278608279534,-134.87230393650853,-16.42641606161904,65.6370983437532,216.01222536338778,8.535683003604381,-22.008402320427347,-11.65907751673824,14.420777608360773,5.812887732112097,16.6404443746927,-30.388640218883218,667.8168310620453,83.81523317456416,35.19280177817727,139.1011655011886,141.4562755867489,134.2465243516966,-5.670060151102646,11.646402570185709,1.377542553635676,0.18280221036170044,46.72953591574285,-80.78246434266245,17.37718714958294,51.77083407919742,-25.157336823788896,40.63179255188925,81.65853834460131,-894.2502028562691,-19.3170686688858,-13.483347311354105,-19.161099691414194,106.60083849129822,-259.7841259212537,-41.71484682190746,-40.17555074686297,-34.61228531773956,-120.77814381158328,-29.518750209408193,-175.86149868701156,-42.05438871867659,-262.94949844937815,-27.48356194355121,-1.5498791116527604
1199 HK,21.202404663122433,15.960336711848342,5.993106108080653,35.47483969052163,16.53035857444488,12.655951373787772,2.48358789771305,51.60528583716863,12.317369837700868,-14.596568844179448,45.49735659319401,17.04934997946313,9.667283383967538,25.104357130077585,21.664643543976926,17.65502615388038,9.577367324406348,3.539492345864966,-1.391073322220827,11.851613220871569,15.24297660380748,7.051283239202874,64.97351757394088,20.763179555914448,2.2908749221033533,-4.161674555026709,13.693151901889665,47.15256320340108,1.4341359195842212,0.02598460804556173,7.818345540308672,3.583172130568027,6.6920456244742015,2.2261477980914934,4.827184741943312,83.81523317456416,17.203263839211207,14.784368215152636,29.88136859373348,19.20870690590376,88.96461238516244,-0.16575870137325108,4.224098848847358,0.8091456645935021,0.5398969592706657,1.0125751368716736,-6.865418299431406,1.757260505836698,6.196680244273364,5.543402832727333,9.450854092511491,10.68246006061955,-77.10601232370789,-2.71410387472072,5.433961679553338,2.9221674600306886,10.982031952422346,5.933237860772179,-5.090589774898092,0.7605956745358637,4.046929341003212,-3.3655287440673636,2.507328467501536,2.131879106835925,-2.3340867050498484,-17.529716355917238,19.054948864180645,5.771716758947381
551 HK,59.006415949528865,33.00787016937778,61.43496088799439,73.95293704742795,36.534783195901774,43.81942264535003,10.425279575796743,99.8276187796792,11.732773152536302,-25.436478154312226,110.10438763885642,55.45144151116399,45.58946787877432,34.80776835474235,2.072648849774574,30.644963510986226,12.784074554730362,16.60452700727539,11.309532311095102,23.815962511038723,61.976794914117036,13.058307776175509,7.005152652244894,29.767490379585762,54.821526588796075,-9.975816795381691,20.554896204819393,105.09058319753562,0.11072228683888703,6.81162111607204,34.381122941162,6.7612050255425995,19.763181916542475,-0.39897262354097135,18.639331803999017,35.19280177817727,14.784368215152636,32.4683107038254,43.62676407490856,1.455046413989638,269.9350157722161,1.6080638699599517,9.111121958313142,1.1887917530083414,0.9960453953579758,12.310871488298844,22.353618264441007,1.4463610017877415,4.875606788178016,31.975504482683498,14.46532124991393,5.173927773706248,77.2470703266177,7.146575879847943,27.543492645360367,5.358707032668209,-0.21050252724416532,119.18663233819932,6.255059591356014,4.453021553098445,28.43685786234148,-4.65408437794104,16.860447638902347,46.35427428963433,8.667717008234318,19.265634907485882,66.38469939723267,-0.8370614670992376
144 HK,126.39788635127921,78.1184976472694,92.68355689268138,159.25365879063534,77.02069139834903,73.21266184198115,19.461102726072088,233.55620087640395,36.639193425254504,-67.8967283325758,205.44887413906832,101.00370503793131,80.84998291156867,79.36702315676328,30.647308958916724,73.87901274174136,24.50656411797458,28.08333435464674,13.084725529326937,61.85280116092114,109.98720162895098,30.864372826636743,34.31374782695397,58.497315498549206,84.77146949473394,-13.745143064378851,47.67163532576356,278.63902639677275,-0.04754997892774628,12.81956566645619,66.74734249854664,24.173771323848,41.66124356046295,-1.7001028515440635,37.68164367430786,139.1011655011886,29.88136859373348,43.62676407490856,104.38533948864944,18.68194648220245,595.3106315920064,4.198251759520806,19.522180438799296,2.1570490930936095,2.335319054976405,64.83387483180455,64.41838765030757,8.525665665138014,40.531047524378145,63.744103904251865,33.283296952515805,25.13376734326489,49.4527160790099,35.30417555223304,58.49669335432872,5.327057670211085,21.437430236748984,202.07352230915728,1.8504402269898732,1.3546861888465955,54.26709364555025,-5.871111665064908,29.688965754166514,69.20793128952741,23.01869741751248,-6.07397447426758,134.91605549275008,27.60572525834481
2038 HK,-22.859297283836163,-3.2770495095479895,-49.74654693017406,-13.071152158272028,-0.561677833501341,-21.53602514950361,-6.2054486108522235,-4.304535383849825,14.090323994056526,0.9944866973461688,-20.84686479333407,-23.91962546665041,-30.30865282061674,23.06956027397635,42.6365680805135,5.6847431788955625,8.931830234544012,-10.219244883433548,-15.261887430714314,-3.6717944214856875,-41.8419763418184,1.068181662461042,130.4112990788061,11.028276509517005,-52.633511855267315,1.994595574539521,9.419306297539979,-4.743286798837104,3.338544785229286,-6.262425160060878,-17.43809795096546,-0.8064619397103159,-9.893725196982858,5.360631086834145,-7.662814748694177,141.4562755867489,19.20870690590376,1.455046413989638,18.68194648220245,41.59788742881814,-83.77064323310985,-2.774125931696544,-0.6332839687199775,0.5550174050924981,-0.5892178246571346,1.0940712442680551,-20.055866086778504,1.9648530933075687,-2.1761921635126504,-20.04857807190075,4.249889389956958,15.018298626650234,-151.10278652536718,-7.673453028852212,-16.11680342371629,-0.8635751061798317,14.454468238976377,-107.39119149645978,-1.9289513598917554,-1.966870557629091,-22.18468434093668,-8.72432601017545,-13.434255988703404,-46.038723174954754,-5.154505034679954,-43.31105237745987,-22.975962949656704,4.560860331414393
388 HK,879.9265960751928,501.5585914786763,906.3510032885623,1143.5652665411133,577.3410405567237,575.8726094484571,150.86581481892298,1581.269110921863,174.08668997266298,-380.38856310052046,1452.4681592580778,747.8221382452293,689.3887789931954,428.69617308155404,12.037300668823626,441.3008898508981,130.31357297687558,235.15258571907165,168.13761912907063,415.76545561550415,893.9419483074062,178.9870859732067,-483.21340542173937,282.54822092453486,840.6474380542973,-78.01356757993928,271.3646959339739,1946.1136809369748,-14.90872466907645,133.12285345969596,550.7813811537995,164.63592941961545,295.41105677452737,-41.81331643193485,320.8238761172529,134.2465243516966,88.96461238516244,269.9350157722161,595.3106315920064,-83.77064323310985,4847.223791888262,48.02659150598039,130.52069849434224,18.142325431817326,21.38658083596028,537.7760508203083,725.4156718943732,54.67713285694216,247.09575959722932,548.3808901898325,188.09287209150844,90.95754298506172,1944.2643855639242,331.7155964978029,487.8235093207962,22.50671045506943,34.54671001306994,1892.6157612296713,211.98551359828068,23.0408989082273,441.3656180643106,-24.11187832249979,241.65195511335705,683.9581661393655,247.72784770998788,328.95681884239445,1174.941068818516,230.67917662318808
939 HK,9.430648241403315,5.866764113380134,5.640639642210983,11.932525926437274,5.640531114250958,4.687688294354961,1.4181622528223772,18.20420905235704,1.2505727063809198,-0.6432310844190849,12.253951590168327,4.975351648589117,6.772502853831306,3.1409922813093596,0.3836832117146704,4.534826246527591,1.6939518023167524,1.9237591535681844,1.9144592541704932,5.982012847179763,10.398522495562048,2.3040651819459463,-8.334910429006419,2.049819821901306,6.421310296035095,-0.2967979883129589,1.6272296369311383,15.300726000131245,-0.3291236279501448,1.5592177837961267,4.405700055614343,2.0581532073745046,3.2902514401012155,-0.6901806040863362,3.614099927637105,-5.670060151102646,-0.16575870137325108,1.6080638699599517,4.198251759520806,-2.774125931696544,48.02659150598039,1.3146073122371547,1.029600767305522,0.39649804984584175,0.6124392238360501,7.0573465012892385,10.441387719419073,1.2544481797530411,7.389505951875953,4.734598225934095,1.2156409653796278,0.8310475198900563,18.760668716019822,3.9659298319525287,4.546529548826316,1.485771166037157,1.6537012344569915,18.70135743026582,-0.21679959622634498,0.4851715621646963,4.782969041939008,-2.5334854915792517,2.6662551184829226,5.0759367539689775,3.226968237409489,4.75194637967414,9.855436296270526,6.360375080191191
386 HK,29.42958455699865,16.401684540434406,25.93789518186827,32.46595446636394,16.048205484890605,18.509284808907722,5.226584608291174,47.868743938987684,6.060918848348033,-13.633863747430349,46.3326719442157,24.37674868160033,20.86557965134726,15.033849920954397,1.1024411927664093,15.034219764422014,4.0790014951608145,7.341973385868506,4.93407045589404,12.365595189010516,28.635186042861505,6.115498190625398,-5.691102049707249,13.182145834563741,24.933478172433055,-3.043394820134219,9.1675863972374,58.97321094235536,-0.30987248014482344,3.755788096911584,15.696702210658087,5.259261160450822,9.864316760025016,-0.9318025355222669,9.075278051883371,11.646402570185709,4.224098848847358,9.111121958313142,19.522180438799296,-0.6332839687199775,130.52069849434224,1.029600767305522,4.475930866928151,0.26985400857633446,0.36232835798298374,12.134993992277874,14.998658230855888,1.222812556204573,8.065105910071031,15.817990449488612,6.8601730251428,3.097276107171942,34.87414363719114,9.038548725359663,14.112788905702706,1.5351253107759002,1.3382689677530166,56.462811499230874,0.49742724198399335,1.863875406493587,14.593132876218377,7.463517391885169,8.344422140934109,23.861713012421557,6.431599421555584,6.574550284511292,30.217294439384617,5.440339909716374
3988 HK,1.625159448280379,1.486187093588397,1.1754939134942013,5.294784377694275,3.156265839943247,1.6168420911831847,0.21491207179564203,7.265017965466591,0.8926227636201518,1.5472953431213992,5.464383582802517,0.4112763494221453,2.2036133693173126,2.080431464556182,1.5648468737244694,1.334129736707554,1.3483263992802506,0.5354294255275955,0.19863511279919305,2.0127388719878194,3.309741032777325,0.5871190626954318,2.8398957156228053,1.20773210925438,1.0991453760351535,0.08491118595199866,0.8269889494211071,3.139001302100057,0.06410799519958577,0.6488402022140395,1.4336931430847248,0.2709908822146295,0.5177269434861879,0.0023650550147299603,1.7846620971010558,1.377542553635676,0.8091456645935021,1.1887917530083414,2.1570490930936095,0.5550174050924981,18.142325431817326,0.39649804984584175,0.26985400857633446,0.3302139896176532,0.3432792638156289,2.4732902893119917,3.584752841224466,0.5163204784238561,1.1632548308934159,1.2491676601255424,0.3974398715767815,0.6348434648798379,8.543849843962855,0.8352584098272898,1.2865768282915044,0.504322738893057,0.5652801682345036,4.10411360719095,2.216246890617755,0.3383587177622617,0.5986459310424085,-0.9102101545634821,0.3400329961537531,1.5355703060770345,1.2272679512246871,1.6467781164807476,5.047037596158102,4.798920521990322
1398 HK,3.825047010973892,2.8556209853516257,0.32092834797199365,5.9297560874193005,3.1374515621183017,2.1070429208563204,0.41319038886769277,10.687442701636051,1.0472008337368328,0.7863997510970709,6.579068980674099,0.7386999992646022,2.72147215742917,1.790035695514762,1.3654067766841653,2.2929409570509653,1.1613031485778693,0.7056155387782983,0.348231721573178,3.4545581478803897,5.161160115112064,1.262626734815098,1.1371960502028133,1.3937733679844029,0.9688263992393628,-0.12095736187679619,0.9027272711045268,4.22234302384577,-0.039981755849001564,0.6536935480459005,1.7703111204573339,0.6783820588740781,1.5216839694986521,-0.04775523118073346,1.8417136691080214,0.18280221036170044,0.5398969592706657,0.9960453953579758,2.335319054976405,-0.5892178246571346,21.38658083596028,0.6124392238360501,0.36232835798298374,0.3432792638156289,0.5433058722527906,3.195759442186135,4.456549773741489,0.6611313881952726,3.5679706037691994,1.3729713513558883,0.7145165894828401,0.8093963195916533,4.375890571684184,1.027750432457058,1.598534650765159,1.1193420830767056,1.3953677361822951,5.868983160854187,0.16517299736742785,0.24839129934709578,1.7385371580766296,-2.516117527166097,1.0780987886471676,0.6880717168988765,1.1028853541577155,1.0791244903512511,3.9441127958194486,5.566178726761573
2628 HK,93.24625737910114,63.28132173460692,48.541031690604896,99.44047225353121,55.95437199769688,32.555206206912146,11.316197666417414,174.2897028128466,24.892726321914644,-44.659371148490344,111.70332072053262,51.283239241455604,53.10316664591066,42.8739227697878,14.744561348292331,52.6711729361344,12.408426397030192,15.71069698544314,5.536921153529213,63.2973514527381,64.65389357195012,25.80282903617844,-76.81533405183644,7.8633928743819395,51.196495794914476,-4.361086510818025,29.063388120084046,236.9249944832807,-2.5576161339492614,11.94949448830062,51.23534258969822,21.496769100378298,29.07789178825696,-6.464853790241436,23.731150043201005,46.72953591574285,1.0125751368716736,12.310871488298844,64.83387483180455,1.0940712442680551,537.7760508203083,7.0573465012892385,12.134993992277874,2.4732902893119917,3.195759442186135,107.11784272956125,105.32197490571275,12.358049926954749,57.15830108694536,54.66482258582264,18.34785523875704,18.009677693126505,126.32198536302326,52.21265335913529,53.17275039575152,-1.0128606513508063,21.136595819837424,163.48620058758496,13.048966457760322,-6.8417359865154115,44.78837272010036,-46.14420476672617,20.461952935269824,21.084868330697454,32.229003474048824,-4.6169037073585875,103.749395762502,42.44190258185677
